artifact_id,family,latent_level,strictness_index,formal_truth,immediate_margin,immediate_margin_hex,rts_margin,rts_margin_hex
D3T-B-L5-I10,max_violation,5,1,1,-21.25,-0x1.5400000000000p+4,20.750000524101779,0x1.4c00008cb0000p+4
D3T-B-L5-I10,max_violation,5,2,1,-18.125,-0x1.2200000000000p+4,19.687500538304448,0x1.3b00009080000p+4
D3T-B-L5-I10,max_violation,5,3,1,-19.625,-0x1.3a00000000000p+4,20.500000204890966,0x1.4800003700000p+4
D3T-B-L5-I10,max_violation,5,4,0,-21.375,-0x1.5600000000000p+4,-21.000000424683094,-0x1.5000007200000p+4
D3T-B-L5-I10,max_violation,5,5,0,-25.125,-0x1.9200000000000p+4,-21.375000508502126,-0x1.5600008880000p+4
D3T-B-L5-I10,max_violation,5,6,0,-27,-0x1.b000000000000p+4,-22.625000159605406,-0x1.6a00002ad8000p+4
D3T-B-L5-I10,max_violation,5,7,0,-27.5,-0x1.b800000000000p+4,-22.124999282415956,-0x1.61ffff3f60000p+4
D3T-B-L5-I10,max_violation,5,8,0,-29.75,-0x1.dc00000000000p+4,-23.999999354593456,-0x1.7fffff52c0000p+4
D3T-B-L5-I11,max_violation,5,0,1,-24.375,-0x1.8600000000000p+4,20.562500153202564,0x1.4900002920000p+4
D3T-B-L5-I11,max_violation,5,1,1,-19.125,-0x1.3200000000000p+4,21.437499437946826,0x1.56ffff6920000p+4
D3T-B-L5-I11,max_violation,5,2,1,-19.625,-0x1.3a00000000000p+4,21.312499539460987,0x1.54ffff8460000p+4
D3T-B-L5-I11,max_violation,5,3,1,-17.625,-0x1.1a00000000000p+4,20.499999298714101,0x1.47ffff43c0000p+4
D3T-B-L5-I11,max_violation,5,4,0,-15.5,-0x1.f000000000000p+3,-21.999999633058906,-0x1.5fffff9d80000p+4
D3T-B-L5-I11,max_violation,5,5,0,-19.125,-0x1.3200000000000p+4,-22.624999936670065,-0x1.69ffffef00000p+4
D3T-B-L5-I11,max_violation,5,6,0,-21.625,-0x1.5a00000000000p+4,-22.687499456573278,-0x1.6affff6e20000p+4
D3T-B-L5-I11,max_violation,5,7,0,-25.375,-0x1.9600000000000p+4,-21.750000062398612,-0x1.5c000010c0000p+4
D3T-B-L5-I11,max_violation,5,8,0,-29.5,-0x1.d800000000000p+4,-20.937500562518835,-0x1.4f00009700000p+4
D3T-B-L6-I00,max_violation,6,0,1,-26.75,-0x1.ac00000000000p+4,19.937500569969416,0x1.3f00009900000p+4
D3T-B-L6-I00,max_violation,6,1,1,-21,-0x1.5000000000000p+4,19.250000583473593,0x1.3400009ca0000p+4
D3T-B-L6-I00,max_violation,6,2,1,-21.125,-0x1.5200000000000p+4,19.37499972525984,0x1.35ffffb640000p+4
D3T-B-L6-I00,max_violation,6,3,0,-19.875,-0x1.3e00000000000p+4,20.000000116531737,0x1.4000001f48000p+4
D3T-B-L6-I00,max_violation,6,4,0,-17.625,-0x1.1a00000000000p+4,-22.312499068677425,-0x1.64ffff0600000p+4
D3T-B-L6-I00,max_violation,6,5,0,-21.125,-0x1.5200000000000p+4,-22.68749938509427,-0x1.6affff5af0000p+4
D3T-B-L6-I00,max_violation,6,6,0,-25.625,-0x1.9a00000000000p+4,-21.31249920418486,-0x1.54ffff2a60000p+4
D3T-B-L6-I00,max_violation,6,7,0,-28.625,-0x1.ca00000000000p+4,-22.625000780913979,-0x1.6a0000d1a0000p+4
D3T-B-L6-I00,max_violation,6,8,0,-30.75,-0x1.ec00000000000p+4,-22.187500620260835,-0x1.630000a680000p+4
D3T-B-L6-I01,max_violation,6,0,1,-26.75,-0x1.ac00000000000p+4,20.874999153544195,0x1.4dffff1cc8000p+4
D3T-B-L6-I01,max_violation,6,1,1,-23.125,-0x1.7200000000000p+4,19.000000293366611,0x1.3000004ec0000p+4
D3T-B-L6-I01,max_violation,6,2,1,-20.5,-0x1.4800000000000p+4,20.750000702217221,0x1.4c0000bc80000p+4
D3T-B-L6-I01,max_violation,6,3,0,-18.625,-0x1.2a00000000000p+4,-21.874999628867954,-0x1.5dffff9c60000p+4
D3T-B-L6-I01,max_violation,6,4,0,-17.75,-0x1.1c00000000000p+4,-21.875000754836947,-0x1.5e0000caa0000p+4
D3T-B-L6-I01,max_violation,6,5,0,-27.5,-0x1.b800000000000p+4,-22.312500580213964,-0x1.6500009bc0000p+4
D3T-B-L6-I01,max_violation,6,6,0,-29,-0x1.d000000000000p+4,-22.249999954830855,-0x1.63fffff3e0000p+4
D3T-B-L6-I01,max_violation,6,7,0,-29.25,-0x1.d400000000000p+4,-22.124999210471287,-0x1.61ffff2c10000p+4
D3T-B-L6-I01,max_violation,6,8,0,-31.625,-0x1.fa00000000000p+4,-21.375000242143869,-0x1.5600004100000p+4
D3T-B-L6-I02,max_violation,6,0,1,-22,-0x1.6000000000000p+4,20.500000138301402,0x1.4800002520000p+4
D3T-B-L6-I02,max_violation,6,1,1,-24.25,-0x1.8400000000000p+4,20.687500179279596,0x1.4b00003020000p+4
D3T-B-L6-I02,max_violation,6,2,1,-19.5,-0x1.3800000000000p+4,19.750000561820343,0x1.3c000096d0000p+4
D3T-B-L6-I02,max_violation,6,3,0,-21.375,-0x1.5600000000000p+4,-20.937499465420842,-0x1.4effff7080000p+4
D3T-B-L6-I02,max_violation,6,4,0,-18.25,-0x1.2400000000000p+4,-21.812500020489097,-0x1.5d00000580000p+4
D3T-B-L6-I02,max_violation,6,5,0,-21,-0x1.5000000000000p+4,-22.000000485219061,-0x1.6000008240000p+4
D3T-B-L6-I02,max_violation,6,6,0,-24.875,-0x1.8e00000000000p+4,-22.937500320374966,-0x1.6f00005600000p+4
D3T-B-L6-I02,max_violation,6,7,0,-28.5,-0x1.c800000000000p+4,-22.937500179512426,-0x1.6f00003030000p+4
D3T-B-L6-I02,max_violation,6,8,0,-30.75,-0x1.ec00000000000p+4,-22.937500330619514,-0x1.6f000058c0000p+4
D3T-B-L6-I03,max_violation,6,0,1,-21.5,-0x1.5800000000000p+4,21.125000545871444,0x1.5200009288000p+4
D3T-B-L6-I03,max_violation,6,1,1,-6,-0x1.8000000000000p+2,20.312499191612005,0x1.44ffff2700000p+4
D3T-B-L6-I03,max_violation,6,2,1,-9.25,-0x1.2800000000000p+3,19.875000080093741,0x1.3e00001580000p+4
D3T-B-L6-I03,max_violation,6,3,0,-12.5,-0x1.9000000000000p+3,-21.937499344814569,-0x1.5effff5020000p+4
D3T-B-L6-I03,max_violation,6,4,0,-16.25,-0x1.0400000000000p+4,-22.562500142492354,-0x1.6900002640000p+4
D3T-B-L6-I03,max_violation,6,5,0,-16.5,-0x1.0800000000000p+4,-22.874999642372131,-0x1.6dffffa000000p+4
D3T-B-L6-I03,max_violation,6,6,0,-20.875,-0x1.4e00000000000p+4,-21.562499335035682,-0x1.58ffff4d80000p+4
D3T-B-L6-I03,max_violation,6,7,0,-26.75,-0x1.ac00000000000p+4,-22.187499739229679,-0x1.62ffffba00000p+4
D3T-B-L6-I03,max_violation,6,8,0,-29.375,-0x1.d600000000000p+4,-21.937500579282641,-0x1.5f00009b80000p+4
D3T-B-L6-I04,max_violation,6,0,1,-25,-0x1.9000000000000p+4,19.999999667517841,0x1.3fffffa6c0000p+4
D3T-B-L6-I04,max_violation,6,1,1,-19.375,-0x1.3600000000000p+4,20.000000388128683,0x1.4000006830000p+4
D3T-B-L6-I04,max_violation,6,2,1,-15.75,-0x1.f800000000000p+3,20.250000656349584,0x1.440000b030000p+4
D3T-B-L6-I04,max_violation,6,3,0,-14.5,-0x1.d000000000000p+3,-22.187499286606908,-0x1.62ffff4080000p+4
D3T-B-L6-I04,max_violation,6,4,0,-16.375,-0x1.0600000000000p+4,-21.562499541090801,-0x1.58ffff84d0000p+4
D3T-B-L6-I04,max_violation,6,5,0,-18,-0x1.2000000000000p+4,-21.437500074971467,-0x1.5700001420000p+4
D3T-B-L6-I04,max_violation,6,6,0,-24.375,-0x1.8600000000000p+4,-21.999999745283276,-0x1.5fffffbba0000p+4
D3T-B-L6-I04,max_violation,6,7,0,-27,-0x1.b000000000000p+4,-20.875000874511898,-0x1.4e0000eac0000p+4
D3T-B-L6-I04,max_violation,6,8,0,-28.875,-0x1.ce00000000000p+4,-21.812500711530447,-0x1.5d0000bf00000p+4
D3T-B-L6-I05,max_violation,6,0,1,-26.125,-0x1.a200000000000p+4,18.12500060396269,0x1.220000a220000p+4
D3T-B-L6-I05,max_violation,6,1,1,-19.125,-0x1.3200000000000p+4,19.749999129911885,0x1.3bffff1670000p+4
D3T-B-L6-I05,max_violation,6,2,1,-19.25,-0x1.3400000000000p+4,19.687499047257006,0x1.3affff0040000p+4
D3T-B-L6-I05,max_violation,6,3,0,-21.875,-0x1.5e00000000000p+4,-21.937500790227205,-0x1.5f0000d420000p+4
D3T-B-L6-I05,max_violation,6,4,0,-22.375,-0x1.6600000000000p+4,-22.624999908264726,-0x1.69ffffe760000p+4
D3T-B-L6-I05,max_violation,6,5,0,-24.875,-0x1.8e00000000000p+4,-22.687499125255272,-0x1.6affff1530000p+4
D3T-B-L6-I05,max_violation,6,6,0,-26.25,-0x1.a400000000000p+4,-21.375000379048288,-0x1.56000065c0000p+4
D3T-B-L6-I05,max_violation,6,7,0,-28,-0x1.c000000000000p+4,-21.062499577645212,-0x1.50ffff8ea0000p+4
D3T-B-L6-I05,max_violation,6,8,0,-29,-0x1.d000000000000p+4,-21.687500879634172,-0x1.5b0000ec20000p+4
D3T-B-L6-I06,max_violation,6,0,1,-28,-0x1.c000000000000p+4,19.250000856816769,0x1.340000e600000p+4
D3T-B-L6-I06,max_violation,6,1,1,-23.875,-0x1.7e00000000000p+4,20.062500943895429,0x1.410000fd60000p+4
D3T-B-L6-I06,max_violation,6,2,1,-23.5,-0x1.7800000000000p+4,21.187500583473593,0x1.5300009ca0000p+4
D3T-B-L6-I06,max_violation,6,3,0,-23.25,-0x1.7400000000000p+4,-22.249999778810889,-0x1.63ffffc4a0000p+4
D3T-B-L6-I06,max_violation,6,4,0,-22.375,-0x1.6600000000000p+4,-21.68750042328611,-0x1.5b000071a0000p+4
D3T-B-L6-I06,max_violation,6,5,0,-25,-0x1.9000000000000p+4,-22.562499373569153,-0x1.68ffff57d8000p+4
D3T-B-L6-I06,max_violation,6,6,0,-26.5,-0x1.a800000000000p+4,-22.062500927131623,-0x1.610000f8e0000p+4
D3T-B-L6-I06,max_violation,6,7,0,-27.75,-0x1.bc00000000000p+4,-22.500000223051757,-0x1.6800003be0000p+4
D3T-B-L6-I06,max_violation,6,8,0,-29.875,-0x1.de00000000000p+4,-23.749999649822712,-0x1.7bffffa200000p+4
D3T-B-L6-I07,max_violation,6,0,1,-26,-0x1.a000000000000p+4,20.062500409781933,0x1.4100006e00000p+4
D3T-B-L6-I07,max_violation,6,1,1,-17,-0x1.1000000000000p+4,19.500000805594027,0x1.380000d840000p+4
D3T-B-L6-I07,max_violation,6,2,1,-17.375,-0x1.1600000000000p+4,19.250000175088644,0x1.3400002f00000p+4
D3T-B-L6-I07,max_violation,6,3,0,-20,-0x1.4000000000000p+4,-22.000000529922545,-0x1.6000008e40000p+4
D3T-B-L6-I07,max_violation,6,4,0,-23.875,-0x1.7e00000000000p+4,-20.999999450519681,-0x1.4fffff6c80000p+4
D3T-B-L6-I07,max_violation,6,5,0,-25.125,-0x1.9200000000000p+4,-21.312499557621777,-0x1.54ffff8940000p+4
D3T-B-L6-I07,max_violation,6,6,0,-26.625,-0x1.aa00000000000p+4,-22.312499433755875,-0x1.64ffff6800000p+4
D3T-B-L6-I07,max_violation,6,7,0,-28,-0x1.c000000000000p+4,-22.124999281950295,-0x1.61ffff3f40000p+4
D3T-B-L6-I07,max_violation,6,8,0,-30,-0x1.e000000000000p+4,-23.687499229796231,-0x1.7affff3140000p+4
D3T-B-L6-I08,max_violation,6,0,1,-28.875,-0x1.ce00000000000p+4,18.87500011222437,0x1.2e00001e20000p+4
D3T-B-L6-I08,max_violation,6,1,1,-22.625,-0x1.6a00000000000p+4,19.74999971780926,0x1.3bffffb440000p+4
D3T-B-L6-I08,max_violation,6,2,1,-21,-0x1.5000000000000p+4,19.37500009482028,0x1.3600001974000p+4
D3T-B-L6-I08,max_violation,6,3,0,-22.25,-0x1.6400000000000p+4,-22.187500181142241,-0x1.63000030a0000p+4
D3T-B-L6-I08,max_violation,6,4,0,-20.625,-0x1.4a00000000000p+4,-22.375000146683306,-0x1.6600002760000p+4
D3T-B-L6-I08,max_violation,6,5,0,-23.375,-0x1.7600000000000p+4,-22.937500341795385,-0x1.6f00005bc0000p+4
D3T-B-L6-I08,max_violation,6,6,0,-25.75,-0x1.9c00000000000p+4,-22.437500427477062,-0x1.67000072c0000p+4
D3T-B-L6-I08,max_violation,6,7,0,-28,-0x1.c000000000000p+4,-21.625000009313226,-0x1.5a00000280000p+4
D3T-B-L6-I08,max_violation,6,8,0,-29.375,-0x1.d600000000000p+4,-21.312499111518264,-0x1.54ffff1180000p+4
D3T-B-L6-I09,max_violation,6,0,1,-27.625,-0x1.ba00000000000p+4,19.124999372754246,0x1.31ffff57a0000p+4
D3T-B-L6-I09,max_violation,6,1,1,-25.5,-0x1.9800000000000p+4,19.375000388128683,0x1.3600006830000p+4
D3T-B-L6-I09,max_violation,6,2,1,-25.75,-0x1.9c00000000000p+4,21.124999332241714,0x1.51ffff4cc0000p+4
D3T-B-L6-I09,max_violation,6,3,0,-25.375,-0x1.9600000000000p+4,-22.125000848434865,-0x1.620000e3c0000p+4
D3T-B-L6-I09,max_violation,6,4,0,-25.375,-0x1.9600000000000p+4,-22.687499250867404,-0x1.6affff36e8000p+4
D3T-B-L6-I09,max_violation,6,5,0,-26.625,-0x1.aa00000000000p+4,-21.312499400228262,-0x1.54ffff5f00000p+4
D3T-B-L6-I09,max_violation,6,6,0,-27.625,-0x1.ba00000000000p+4,-22.062500792555511,-0x1.610000d4c0000p+4
D3T-B-L6-I09,max_violation,6,7,0,-28.75,-0x1.cc00000000000p+4,-22.249999877531081,-0x1.63ffffdf20000p+4
D3T-B-L6-I09,max_violation,6,8,0,-30.5,-0x1.e800000000000p+4,-22.062499741325155,-0x1.60ffffba90000p+4
D3T-B-L6-I10,max_violation,6,0,1,-28,-0x1.c000000000000p+4,19.875000450760126,0x1.3e00007900000p+4
D3T-B-L6-I10,max_violation,6,1,1,-22.875,-0x1.6e00000000000p+4,19.375000108033419,0x1.3600001d00000p+4
D3T-B-L6-I10,max_violation,6,2,1,-21.5,-0x1.5800000000000p+4,20.124999335035682,0x1.41ffff4d80000p+4
D3T-B-L6-I10,max_violation,6,3,0,-22.375,-0x1.6600000000000p+4,-21.874999405816197,-0x1.5dffff6080000p+4
D3T-B-L6-I10,max_violation,6,4,0,-21.25,-0x1.5400000000000p+4,-22.312499267980456,-0x1.64ffff3b80000p+4
D3T-B-L6-I10,max_violation,6,5,0,-23.25,-0x1.7400000000000p+4,-22.499999321764335,-0x1.67ffff49f0000p+4
D3T-B-L6-I10,max_violation,6,6,0,-25.25,-0x1.9400000000000p+4,-22.562499892897904,-0x1.68ffffe340000p+4
D3T-B-L6-I10,max_violation,6,7,0,-27.875,-0x1.be00000000000p+4,-21.18750024959445,-0x1.5300004300000p+4
D3T-B-L6-I10,max_violation,6,8,0,-29.25,-0x1.d400000000000p+4,-22.687499729916453,-0x1.6affffb780000p+4
D3T-B-L6-I11,max_violation,6,0,1,-25.875,-0x1.9e00000000000p+4,19.56249970337376,0x1.38ffffb060000p+4
D3T-B-L6-I11,max_violation,6,1,1,-15.375,-0x1.ec00000000000p+3,19.499999203253537,0x1.37ffff2a20000p+4
D3T-B-L6-I11,max_violation,6,2,1,-16.25,-0x1.0400000000000p+4,21.000000185915269,0x1.50000031e8000p+4
D3T-B-L6-I11,max_violation,6,3,0,-20.25,-0x1.4400000000000p+4,20.312500650528818,0x1.450000aea0000p+4
D3T-B-L6-I11,max_violation,6,4,0,-22.375,-0x1.6600000000000p+4,-20.749999673105776,-0x1.4bffffa840000p+4
D3T-B-L6-I11,max_violation,6,5,0,-24,-0x1.8000000000000p+4,-22.812500414438546,-0x1.6d00006f40000p+4
D3T-B-L6-I11,max_violation,6,6,0,-25.25,-0x1.9400000000000p+4,-22.312500362284482,-0x1.6500006140000p+4
D3T-B-L6-I11,max_violation,6,7,0,-26.875,-0x1.ae00000000000p+4,-21.624999441206455,-0x1.59ffff6a00000p+4
D3T-B-L6-I11,max_violation,6,8,0,-29.125,-0x1.d200000000000p+4,-21.562499076128006,-0x1.58ffff0800000p+4
D3T-B-L7-I00,max_violation,7,0,1,-23.875,-0x1.7e00000000000p+4,19.499999858438969,0x1.37ffffda00000p+4
D3T-B-L7-I00,max_violation,7,1,1,-21.875,-0x1.5e00000000000p+4,19.875000770203769,0x1.3e0000cec0000p+4
D3T-B-L7-I00,max_violation,7,2,0,-19.375,-0x1.3600000000000p+4,20.187499164720066,0x1.42ffff1fc8000p+4
D3T-B-L7-I00,max_violation,7,3,0,-22.875,-0x1.6e00000000000p+4,-21.749999695923179,-0x1.5bffffae60000p+4
D3T-B-L7-I00,max_violation,7,4,0,-25.25,-0x1.9400000000000p+4,-22.687499213032424,-0x1.6affff2cc0000p+4
D3T-B-L7-I00,max_violation,7,5,0,-26.875,-0x1.ae00000000000p+4,-21.562499422580004,-0x1.58ffff6500000p+4
D3T-B-L7-I00,max_violation,7,6,0,-27.875,-0x1.be00000000000p+4,-21.375000364147127,-0x1.56000061c0000p+4
D3T-B-L7-I00,max_violation,7,7,0,-28.25,-0x1.c400000000000p+4,-22.499999339226633,-0x1.67ffff4ea0000p+4
D3T-B-L7-I00,max_violation,7,8,0,-29.375,-0x1.d600000000000p+4,-21.374999619089067,-0x1.55ffff99c0000p+4
D3T-B-L7-I01,max_violation,7,0,1,-24,-0x1.8000000000000p+4,19.875000570435077,0x1.3e00009920000p+4
D3T-B-L7-I01,max_violation,7,1,1,-19.375,-0x1.3600000000000p+4,20.500000619329512,0x1.480000a640000p+4
D3T-B-L7-I01,max_violation,7,2,0,-17.25,-0x1.1400000000000p+4,-21.499999263091013,-0x1.57ffff3a30000p+4
D3T-B-L7-I01,max_violation,7,3,0,-16.25,-0x1.0400000000000p+4,-21.249999917112291,-0x1.53ffffe9c0000p+4
D3T-B-L7-I01,max_violation,7,4,0,-16.75,-0x1.0c00000000000p+4,-22.562499340623617,-0x1.68ffff4f00000p+4
D3T-B-L7-I01,max_violation,7,5,0,-22.125,-0x1.6200000000000p+4,-22.499999082647264,-0x1.67ffff09c0000p+4
D3T-B-L7-I01,max_violation,7,6,0,-25.375,-0x1.9600000000000p+4,-21.812499872408807,-0x1.5cffffddc0000p+4
D3T-B-L7-I01,max_violation,7,7,0,-27.125,-0x1.b200000000000p+4,-22.937499971594661,-0x1.6efffff860000p+4
D3T-B-L7-I01,max_violation,7,8,0,-29.75,-0x1.dc00000000000p+4,-21.499999554827809,-0x1.57ffff8880000p+4
D3T-B-L7-I02,max_violation,7,0,1,-19.75,-0x1.3c00000000000p+4,19.625000894069672,0x1.3a0000f000000p+4
D3T-B-L7-I02,max_violation,7,1,1,-8.5,-0x1.1000000000000p+3,19.750000204890966,0x1.3c00003700000p+4
D3T-B-L7-I02,max_violation,7,2,0,-7.5,-0x1.e000000000000p+2,-22.562500580446795,-0x1.6900009bd0000p+4
D3T-B-L7-I02,max_violation,7,3,0,-9.25,-0x1.2800000000000p+3,-22.624999462394044,-0x1.69ffff6fb0000p+4
D3T-B-L7-I02,max_violation,7,4,0,-10.75,-0x1.5800000000000p+3,-22.750000929925591,-0x1.6c0000f9a0000p+4
D3T-B-L7-I02,max_violation,7,5,0,-21.75,-0x1.5c00000000000p+4,-22.187500038184226,-0x1.6300000a40000p+4
D3T-B-L7-I02,max_violation,7,6,0,-25.25,-0x1.9400000000000p+4,-22.562500799074769,-0x1.690000d680000p+4
D3T-B-L7-I02,max_violation,7,7,0,-26.875,-0x1.ae00000000000p+4,-22.062500082887709,-0x1.6100001640000p+4
D3T-B-L7-I02,max_violation,7,8,0,-29.5,-0x1.d800000000000p+4,-24.062499769963324,-0x1.80ffffc240000p+4
D3T-B-L7-I03,max_violation,7,0,1,-22.5,-0x1.6800000000000p+4,20.62500046286732,0x1.4a00007c40000p+4
D3T-B-L7-I03,max_violation,7,1,1,-20.375,-0x1.4600000000000p+4,20.687500551342964,0x1.4b00009400000p+4
D3T-B-L7-I03,max_violation,7,2,0,-21.125,-0x1.5200000000000p+4,-21.750000622589141,-0x1.5c0000a720000p+4
D3T-B-L7-I03,max_violation,7,3,0,-22.5,-0x1.6800000000000p+4,-22.062500247731805,-0x1.6100004280000p+4
D3T-B-L7-I03,max_violation,7,4,0,-19,-0x1.3000000000000p+4,-21.187499799765646,-0x1.52ffffca40000p+4
D3T-B-L7-I03,max_violation,7,5,0,-23.875,-0x1.7e00000000000p+4,-22.625000460073352,-0x1.6a00007b80000p+4
D3T-B-L7-I03,max_violation,7,6,0,-26,-0x1.a000000000000p+4,-21.937499419786036,-0x1.5effff6440000p+4
D3T-B-L7-I03,max_violation,7,7,0,-26.875,-0x1.ae00000000000p+4,-21.875000147148967,-0x1.5e00002780000p+4
D3T-B-L7-I03,max_violation,7,8,0,-29.25,-0x1.d400000000000p+4,-22.499999718740582,-0x1.67ffffb480000p+4
D3T-B-L7-I04,max_violation,7,0,1,-27.5,-0x1.b800000000000p+4,19.624999468680471,0x1.39ffff7160000p+4
D3T-B-L7-I04,max_violation,7,1,1,-25,-0x1.9000000000000p+4,17.874999091029167,0x1.1dffff0c00000p+4
D3T-B-L7-I04,max_violation,7,2,0,-24.25,-0x1.8400000000000p+4,-21.624999200925231,-0x1.59ffff2980000p+4
D3T-B-L7-I04,max_violation,7,3,0,-24.625,-0x1.8a00000000000p+4,-22.062499341089278,-0x1.60ffff4f20000p+4
D3T-B-L7-I04,max_violation,7,4,0,-22.625,-0x1.6a00000000000p+4,-22.562500699888915,-0x1.690000bbe0000p+4
D3T-B-L7-I04,max_violation,7,5,0,-25.125,-0x1.9200000000000p+4,-22.250000128988177,-0x1.64000022a0000p+4
D3T-B-L7-I04,max_violation,7,6,0,-25.875,-0x1.9e00000000000p+4,-21.687500474974513,-0x1.5b00007f80000p+4
D3T-B-L7-I04,max_violation,7,7,0,-28.25,-0x1.c400000000000p+4,-21.625000491738319,-0x1.5a00008400000p+4
D3T-B-L7-I04,max_violation,7,8,0,-29.875,-0x1.de00000000000p+4,-22.312499752268195,-0x1.64ffffbd80000p+4
D3T-B-L7-I05,max_violation,7,0,1,-24.75,-0x1.8c00000000000p+4,20.125000527594239,0x1.4200008da0000p+4
D3T-B-L7-I05,max_violation,7,1,1,-20.5,-0x1.4800000000000p+4,20.37499988428317,0x1.45ffffe0f0000p+4
D3T-B-L7-I05,max_violation,7,2,0,-17.625,-0x1.1a00000000000p+4,-21.625000004190952,-0x1.5a00000120000p+4
D3T-B-L7-I05,max_violation,7,3,0,-18.75,-0x1.2c00000000000p+4,-21.249999094754457,-0x1.53ffff0d00000p+4
D3T-B-L7-I05,max_violation,7,4,0,-18.25,-0x1.2400000000000p+4,-21.687500412575901,-0x1.5b00006ec0000p+4
D3T-B-L7-I05,max_violation,7,5,0,-24.5,-0x1.8800000000000p+4,-22.249999633524567,-0x1.63ffff9da0000p+4
D3T-B-L7-I05,max_violation,7,6,0,-26.375,-0x1.a600000000000p+4,-20.999999452847987,-0x1.4fffff6d20000p+4
D3T-B-L7-I05,max_violation,7,7,0,-28.125,-0x1.c200000000000p+4,-21.187500072643161,-0x1.5300001380000p+4
D3T-B-L7-I05,max_violation,7,8,0,-29.375,-0x1.d600000000000p+4,-22.625000458210707,-0x1.6a00007b00000p+4
D3T-B-L7-I06,max_violation,7,0,1,-27,-0x1.b000000000000p+4,20.375000870088115,0x1.460000e990000p+4
D3T-B-L7-I06,max_violation,7,1,1,-23.5,-0x1.7800000000000p+4,20.312500034458935,0x1.4500000940000p+4
D3T-B-L7-I06,max_violation,7,2,0,-18.75,-0x1.2c00000000000p+4,-22.187499683117494,-0x1.62ffffaaf0000p+4
D3T-B-L7-I06,max_violation,7,3,0,-20.5,-0x1.4800000000000p+4,-22.124999979045242,-0x1.61fffffa60000p+4
D3T-B-L7-I06,max_violation,7,4,0,-19,-0x1.3000000000000p+4,-22.812500585394446,-0x1.6d00009d24000p+4
D3T-B-L7-I06,max_violation,7,5,0,-21.25,-0x1.5400000000000p+4,-21.874999086372554,-0x1.5dffff0ac0000p+4
D3T-B-L7-I06,max_violation,7,6,0,-24.375,-0x1.8600000000000p+4,-22.687500752042979,-0x1.6b0000c9e0000p+4
D3T-B-L7-I06,max_violation,7,7,0,-27.75,-0x1.bc00000000000p+4,-21.562499368563294,-0x1.58ffff5680000p+4
D3T-B-L7-I06,max_violation,7,8,0,-29.625,-0x1.da00000000000p+4,-22.312499494291842,-0x1.64ffff7840000p+4
D3T-B-L7-I07,max_violation,7,0,1,-26.75,-0x1.ac00000000000p+4,20.249999568564817,0x1.43ffff8c30000p+4
D3T-B-L7-I07,max_violation,7,1,1,-21.25,-0x1.5400000000000p+4,19.374999897554517,0x1.35ffffe480000p+4
D3T-B-L7-I07,max_violation,7,2,0,-17.125,-0x1.1200000000000p+4,-22.187500662170351,-0x1.630000b1c0000p+4
D3T-B-L7-I07,max_violation,7,3,0,-18,-0x1.2000000000000p+4,-20.937500678934157,-0x1.4f0000b640000p+4
D3T-B-L7-I07,max_violation,7,4,0,-18.875,-0x1.2e00000000000p+4,-20.875000627711415,-0x1.4e0000a880000p+4
D3T-B-L7-I07,max_violation,7,5,0,-23.25,-0x1.7400000000000p+4,-21.874999679159373,-0x1.5dffffa9e0000p+4
D3T-B-L7-I07,max_violation,7,6,0,-26.375,-0x1.a600000000000p+4,-21.687500264961272,-0x1.5b00004720000p+4
D3T-B-L7-I07,max_violation,7,7,0,-28.5,-0x1.c800000000000p+4,-22.000000175787136,-0x1.6000002f30000p+4
D3T-B-L7-I07,max_violation,7,8,0,-30.375,-0x1.e600000000000p+4,-21.06249988079071,-0x1.50ffffe000000p+4
D3T-B-L7-I08,max_violation,7,0,1,-26.75,-0x1.ac00000000000p+4,20.125000179745257,0x1.4200003040000p+4
D3T-B-L7-I08,max_violation,7,1,1,-22.125,-0x1.6200000000000p+4,20.374999231426045,0x1.45ffff31b0000p+4
D3T-B-L7-I08,max_violation,7,2,0,-20.375,-0x1.4600000000000p+4,-22.62500060768798,-0x1.6a0000a320000p+4
D3T-B-L7-I08,max_violation,7,3,0,-14.375,-0x1.cc00000000000p+3,-22.124999879393727,-0x1.61ffffdfa0000p+4
D3T-B-L7-I08,max_violation,7,4,0,-11.25,-0x1.6800000000000p+3,-21.437500143423676,-0x1.5700002680000p+4
D3T-B-L7-I08,max_violation,7,5,0,-13,-0x1.a000000000000p+3,-21.437499220483005,-0x1.56ffff2ec0000p+4
D3T-B-L7-I08,max_violation,7,6,0,-19.25,-0x1.3400000000000p+4,-22.937499389285222,-0x1.6effff5c10000p+4
D3T-B-L7-I08,max_violation,7,7,0,-25.5,-0x1.9800000000000p+4,-22.500000341795385,-0x1.6800005bc0000p+4
D3T-B-L7-I08,max_violation,7,8,0,-28,-0x1.c000000000000p+4,-22.812500882893801,-0x1.6d0000ed00000p+4
D3T-B-L7-I09,max_violation,7,0,1,-25.375,-0x1.9600000000000p+4,19.812500015366822,0x1.3d00000420000p+4
D3T-B-L7-I09,max_violation,7,1,1,-23.125,-0x1.7200000000000p+4,20.875000188359991,0x1.4e00003290000p+4
D3T-B-L7-I09,max_violation,7,2,0,-16.375,-0x1.0600000000000p+4,-21.625000553205609,-0x1.5a00009480000p+4
D3T-B-L7-I09,max_violation,7,3,0,-17.875,-0x1.1e00000000000p+4,-21.687499082181603,-0x1.5affff09a0000p+4
