condition,protocol,task_id,z,k,truth,status,margin,score_met,score_not_met,score_path,trace_path
explicit_bare,immediate,HumanEval/48,8,7,1,ok,-11.5000003576788,-11.50001049041748,-1.0132738680113107e-05,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_48__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_48__k7.json
explicit_bare,immediate,HumanEval/48,8,8,1,ok,-21.0,-21.0,0.0,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_48__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_48__k8.json
explicit_bare,immediate,HumanEval/50,0,0,1,ok,26.0,0.0,-26.0,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_50__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_50__k0.json
explicit_bare,immediate,HumanEval/50,0,1,0,ok,-4.999999948777258,-5.006715297698975,-0.006715348921716213,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_50__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_50__k1.json
explicit_bare,immediate,HumanEval/50,0,2,0,ok,-9.250000243031536,-9.250096321105957,-9.60780744208023e-05,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_50__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_50__k2.json
explicit_bare,immediate,HumanEval/50,0,3,0,ok,-8.250000034138793,-8.250261306762695,-0.00026127262390218675,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_50__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_50__k3.json
explicit_bare,immediate,HumanEval/50,0,4,0,ok,-8.000000294676283,-8.000335693359375,-0.00033539868309162557,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_50__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_50__k4.json
explicit_bare,immediate,HumanEval/50,0,5,0,ok,-10.50000011958764,-10.500027656555176,-2.753696753643453e-05,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_50__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_50__k5.json
explicit_bare,immediate,HumanEval/50,0,6,0,ok,-10.749999523393853,-10.750020980834961,-2.1457441107486375e-05,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_50__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_50__k6.json
explicit_bare,immediate,HumanEval/50,0,7,0,ok,-10.249999881416443,-10.250035285949707,-3.540453326422721e-05,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_50__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_50__k7.json
explicit_bare,immediate,HumanEval/50,0,8,0,ok,-23.875,-23.875,0.0,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_50__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_50__k8.json
explicit_bare,immediate,HumanEval/51,8,0,1,ok,31.5,0.0,-31.5,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_51__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_51__k0.json
explicit_bare,immediate,HumanEval/51,8,1,1,ok,24.5,0.0,-24.5,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_51__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_51__k1.json
explicit_bare,immediate,HumanEval/51,8,2,1,ok,21.25,0.0,-21.25,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_51__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_51__k2.json
explicit_bare,immediate,HumanEval/51,8,3,1,ok,21.0,0.0,-21.0,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_51__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_51__k3.json
explicit_bare,immediate,HumanEval/51,8,4,1,ok,20.75,0.0,-20.75,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_51__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_51__k4.json
explicit_bare,immediate,HumanEval/51,8,5,1,ok,21.0,0.0,-21.0,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_51__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_51__k5.json
explicit_bare,immediate,HumanEval/51,8,6,1,ok,19.75,0.0,-19.75,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_51__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_51__k6.json
explicit_bare,immediate,HumanEval/51,8,7,1,ok,16.249999880790718,-1.1920928244535389e-07,-16.25,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_51__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_51__k7.json
explicit_bare,immediate,HumanEval/51,8,8,1,ok,4.7500000186264515,-0.008614521473646164,-4.758614540100098,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_51__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_51__k8.json
explicit_bare,immediate,HumanEval/55,2,0,1,ok,19.25,0.0,-19.25,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_55__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_55__k0.json
explicit_bare,immediate,HumanEval/55,2,1,1,ok,-2.7499999962747097,-2.811967611312866,-0.06196761503815651,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_55__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_55__k1.json
explicit_bare,immediate,HumanEval/55,2,2,1,ok,-2.2500000298023224,-2.3502066135406494,-0.10020658373832703,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_55__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_55__k2.json
explicit_bare,immediate,HumanEval/55,2,3,0,ok,-4.999999948777258,-5.006715297698975,-0.006715348921716213,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_55__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_55__k3.json
explicit_bare,immediate,HumanEval/55,2,4,0,ok,-8.000000294676283,-8.000335693359375,-0.00033539868309162557,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_55__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_55__k4.json
explicit_bare,immediate,HumanEval/55,2,5,0,ok,-9.250000243031536,-9.250096321105957,-9.60780744208023e-05,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_55__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_55__k5.json
explicit_bare,immediate,HumanEval/55,2,6,0,ok,-12.250000000011369,-12.250004768371582,-4.768360213347478e-06,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_55__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_55__k6.json
explicit_bare,immediate,HumanEval/55,2,7,0,ok,-17.75,-17.75,0.0,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_55__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_55__k7.json
explicit_bare,immediate,HumanEval/55,2,8,0,ok,-23.75,-23.75,0.0,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_55__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_55__k8.json
explicit_bare,immediate,HumanEval/56,8,0,1,ok,28.0,0.0,-28.0,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_56__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_56__k0.json
explicit_bare,immediate,HumanEval/56,8,1,1,ok,-8.499999663079507,-8.500203132629395,-0.00020346954988781363,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_56__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_56__k1.json
explicit_bare,immediate,HumanEval/56,8,2,1,ok,-6.50000017543789,-6.501502513885498,-0.0015023384476080537,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_56__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_56__k2.json
explicit_bare,immediate,HumanEval/56,8,3,1,ok,-4.999999948777258,-5.006715297698975,-0.006715348921716213,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_56__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_56__k3.json
explicit_bare,immediate,HumanEval/56,8,4,1,ok,-4.250000044703484,-4.264163494110107,-0.01416344940662384,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_56__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_56__k4.json
explicit_bare,immediate,HumanEval/56,8,5,1,ok,-4.250000044703484,-4.264163494110107,-0.01416344940662384,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_56__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_56__k5.json
explicit_bare,immediate,HumanEval/56,8,6,1,ok,-5.749999928288162,-5.753177642822266,-0.0031777145341038704,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_56__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_56__k6.json
explicit_bare,immediate,HumanEval/56,8,7,1,ok,-4.7500000186264515,-4.758614540100098,-0.008614521473646164,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_56__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_56__k7.json
explicit_bare,immediate,HumanEval/56,8,8,1,ok,-9.499999525964085,-9.50007438659668,-7.486063259420916e-05,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_56__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_56__k8.json
explicit_bare,immediate,HumanEval/58,0,0,1,ok,29.5,0.0,-29.5,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_58__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_58__k0.json
explicit_bare,immediate,HumanEval/58,0,1,0,ok,18.75,0.0,-18.75,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_58__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_58__k1.json
explicit_bare,immediate,HumanEval/58,0,2,0,ok,9.749999882489647,-5.829164365422912e-05,-9.7500581741333,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_58__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_58__k2.json
explicit_bare,immediate,HumanEval/58,0,3,0,ok,10.249999881416443,-3.540453326422721e-05,-10.250035285949707,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_58__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_58__k3.json
explicit_bare,immediate,HumanEval/58,0,4,0,ok,8.000000294676283,-0.00033539868309162557,-8.000335693359375,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_58__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_58__k4.json
explicit_bare,immediate,HumanEval/58,0,5,0,ok,8.749999893334461,-0.00015841660206206143,-8.750158309936523,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_58__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_58__k5.json
explicit_bare,immediate,HumanEval/58,0,6,0,ok,4.500000096857548,-0.011047743260860443,-4.511047840118408,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_58__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_58__k6.json
explicit_bare,immediate,HumanEval/58,0,7,0,ok,-2.2500000298023224,-2.3502066135406494,-0.10020658373832703,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_58__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_58__k7.json
explicit_bare,immediate,HumanEval/58,0,8,0,ok,-10.249999881416443,-10.250035285949707,-3.540453326422721e-05,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_58__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_58__k8.json
explicit_bare,immediate,HumanEval/59,0,0,1,ok,10.50000011958764,-2.753696753643453e-05,-10.500027656555176,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_59__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_59__k0.json
explicit_bare,immediate,HumanEval/59,0,1,0,ok,-14.25000035762804,-14.250000953674316,-5.960462772236497e-07,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_59__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_59__k1.json
explicit_bare,immediate,HumanEval/59,0,2,0,ok,-14.25000035762804,-14.250000953674316,-5.960462772236497e-07,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_59__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_59__k2.json
explicit_bare,immediate,HumanEval/59,0,3,0,ok,-14.00000011920963,-14.000000953674316,-8.344646857949556e-07,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_59__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_59__k3.json
explicit_bare,immediate,HumanEval/59,0,4,0,ok,-17.0,-17.0,0.0,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_59__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_59__k4.json
explicit_bare,immediate,HumanEval/59,0,5,0,ok,-17.25,-17.25,0.0,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_59__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_59__k5.json
explicit_bare,immediate,HumanEval/59,0,6,0,ok,-18.75,-18.75,0.0,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_59__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_59__k6.json
explicit_bare,immediate,HumanEval/59,0,7,0,ok,-20.75,-20.75,0.0,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_59__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_59__k7.json
explicit_bare,immediate,HumanEval/59,0,8,0,ok,-26.0,-26.0,0.0,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_59__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_59__k8.json
explicit_bare,immediate,HumanEval/5,0,0,1,ok,25.0,0.0,-25.0,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_5__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_5__k0.json
explicit_bare,immediate,HumanEval/5,0,1,0,ok,-2.9999999925494194,-3.0485873222351074,-0.04858732968568802,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_5__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_5__k1.json
explicit_bare,immediate,HumanEval/5,0,2,0,ok,-9.250000243031536,-9.250096321105957,-9.60780744208023e-05,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_5__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_5__k2.json
explicit_bare,immediate,HumanEval/5,0,3,0,ok,-8.999999649982783,-9.000123023986816,-0.00012337400403339416,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_5__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_5__k3.json
explicit_bare,immediate,HumanEval/5,0,4,0,ok,-9.250000243031536,-9.250096321105957,-9.60780744208023e-05,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_5__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_5__k4.json
explicit_bare,immediate,HumanEval/5,0,5,0,ok,-7.749999973515514,-7.750430583953857,-0.0004306104383431375,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_5__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_5__k5.json
explicit_bare,immediate,HumanEval/5,0,6,0,ok,-10.749999523393853,-10.750020980834961,-2.1457441107486375e-05,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_5__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_5__k6.json
explicit_bare,immediate,HumanEval/5,0,7,0,ok,-10.749999523393853,-10.750020980834961,-2.1457441107486375e-05,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_5__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_5__k7.json
explicit_bare,immediate,HumanEval/5,0,8,0,ok,-19.75,-19.75,0.0,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_5__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_5__k8.json
explicit_bare,immediate,HumanEval/60,8,0,1,ok,26.5,0.0,-26.5,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_60__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_60__k0.json
explicit_bare,immediate,HumanEval/60,8,1,1,ok,21.0,0.0,-21.0,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_60__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_60__k1.json
explicit_bare,immediate,HumanEval/60,8,2,1,ok,20.0,0.0,-20.0,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_60__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_60__k2.json
explicit_bare,immediate,HumanEval/60,8,3,1,ok,19.75,0.0,-19.75,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_60__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_60__k3.json
explicit_bare,immediate,HumanEval/60,8,4,1,ok,18.75,0.0,-18.75,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/explicit/HumanEval_60__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/explicit/HumanEval_60__k4.json
